0,1,2,3,4,5,6,7,8,9,target
0.5885885885885885,0.47647647647647645,0.32232232232232233,0.5795795795795796,0.9049049049049052,0.5515515515515516,0.6846846846846847,0.7507507507507507,0.8188188188188188,0.3023023023023023,1
0.8008008008008007,0.02102102102102102,0.9079079079079079,0.02002002002002002,0.056056056056056056,0.035035035035035036,0.5835835835835835,0.26626626626626626,0.3763763763763764,0.10710710710710711,1
0.06906906906906907,0.45645645645645644,0.5445445445445445,0.18618618618618618,0.4994994994994995,0.3353353353353351,0.4844844844844845,0.25125125125125125,0.6696696696696697,0.20020020020020018,1
0.6826826826826827,0.5635635635635635,0.43043043043043044,0.7787787787787788,0.4364364364364364,0.6056056056056056,0.15015015015015015,0.9619619619619619,0.11211211211211211,0.5535535535535535,1
0.5335335335335335,0.7007007007007007,0.34134134134134136,0.7747747747747747,0.3083083083083083,0.7157157157157157,0.22322322322322322,0.8428428428428428,0.08708708708708708,0.7747747747747747,1
0.44044044044044045,0.3123123123123123,0.2952952952952953,0.47047047047047047,0.9019019019019019,0.2132132132132132,0.9169169169169169,0.6636636636636637,0.5635635635635635,0.30430430430430433,1
0.8858858858858859,0.09109109109109109,0.84984984984985,0.17317317317317318,0.11911911911911911,0.27227227227227246,0.6376376376376376,0.3213213213213213,0.7497497497497497,0.16516516516516516,1
0.3973973973973974,0.39539539539539537,0.3263263263263263,0.6206206206206206,0.6266266266266266,0.11411411411411411,0.3793793793793794,0.9359359359359359,0.4474474474474473,0.028028028028028028,1
0.24224224224224225,0.9829829829829834,0.34434434434434436,0.5175175175175175,0.11211211211211211,0.9729729729729732,0.035035035035035036,0.6546546546546547,0.38238238238238237,0.7737737737737738,1
0.5255255255255256,0.6586586586586587,0.42342342342342343,0.9009009009009009,0.7197197197197197,0.6196196196196196,0.4824824824824825,0.49149149149149146,0.01901901901901902,0.948948948948949,1
0.13713713713713713,0.8698698698698699,0.45245245245245247,0.7737737737737738,0.43043043043043044,0.7877877877877878,0.19519519519519518,0.5675675675675675,0.08008008008008008,0.8668668668668669,1
0.037037037037037035,0.9319319319319319,0.4954954954954955,0.6296296296296297,0.5135135135135135,0.7697697697697697,0.13013013013013014,0.4024024024024024,0.22922922922922923,0.7917917917917918,1
0.022022022022022022,0.9879879879879879,0.6646646646646647,0.5215215215215215,0.4074074074074074,0.9719719719719719,0.05905905905905906,0.3603603603603603,0.1871871871871872,0.9149149149149147,1
0.3883883883883884,0.1921921921921922,0.7477477477477475,0.5055055055055054,0.26426426426426425,0.4804804804804805,0.953953953953954,0.6016016016016016,0.9469469469469469,0.062062062062062065,1
0.27427427427427425,0.9259259259259259,0.4444444444444444,0.33433433433433435,0.018018018018018018,0.9569569569569569,0.002002002002002002,0.8658658658658659,0.40040040040040037,0.4674674674674675,1
0.5755755755755756,0.3843843843843844,0.4374374374374374,0.6606606606606606,0.6416416416416416,0.4124124124124124,0.6626626626626626,0.6876876876876876,0.23923923923923923,0.6346346346346347,1
0.7877877877877878,0.06806806806806806,0.8368368368368369,0.1991991991991992,0.5685685685685685,0.2702702702702703,0.7767767767767768,0.6126126126126126,0.4094094094094094,0.23523523523523523,1
0.3333333333333347,0.9219219219219219,0.5015015015015015,0.7457457457457457,0.5485485485485485,0.9279279279279279,0.16716716716716717,0.5265265265265265,0.2092092092092092,0.9069069069069069,1
0.3263263263263263,0.6926926926926927,0.5575575575575575,0.5725725725725725,0.07607607607607608,0.8258258258258259,0.13513513513513514,0.864864864864865,0.15215215215215216,0.6866866866866866,1
