0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,x20
0.0,0.9569569569569569,0.26126126126126126,0.973973973973974,0.5410410410410411,0.08408408408408408,0.007007007007007007,0.05555555555555555,0.5315315315315315,0.37787787787787785,0.996996996996997,1.0,0.6501501501501501,0.8903903903903905,0.6671671671671672,0.06406406406406406,0.9134134134134133,0.998998998998999,0.8598598598598599,0.12212212212212212,0.2012012012012012,3.979
0.001001001001001001,0.9679679679679679,0.7747747747747749,0.997997997997998,0.06156156156156156,0.017517517517517518,0.0,0.002002002002002002,0.8238238238238238,0.9769769769769769,0.995995995995996,1.0,0.22122122122122123,0.9819819819819819,0.8578578578578577,0.1816816816816817,0.2652652652652653,0.996996996996997,0.924924924924925,0.2272272272272272,0.07207207207207207,3.414
0.002002002002002002,0.46096096096096095,0.9624624624624625,0.978978978978979,0.07457457457457457,0.05305305305305305,0.056056056056056056,0.03553553553553554,0.4444444444444444,0.6486486486486487,0.986986986986987,1.0,0.2817817817817818,0.9179179179179179,0.24924924924924924,0.4854854854854855,0.6466466466466466,0.986986986986987,0.4974974974974975,0.3988988988988989,0.3763763763763764,3.987
0.003003003003003003,0.1031031031031031,0.7122122122122122,0.6446446446446447,0.6891891891891893,0.6256256256256256,0.5405405405405406,0.35435435435435436,0.1021021021021021,0.18268268268268267,0.988988988988989,1.0,0.18218218218218218,0.3513513513513513,0.8003003003003003,0.7677677677677678,0.5675675675675675,0.988988988988989,0.4764764764764765,0.023023023023023025,0.6111111111111112,4.747
0.004004004004004004,0.6916916916916916,0.10710710710710711,0.97997997997998,0.6691691691691692,0.16716716716716717,0.1021021021021021,0.22572572572572575,0.5180180180180181,0.9059059059059059,0.993993993993994,1.0,0.42992992992992995,0.8708708708708709,0.943943943943944,0.0960960960960961,0.983983983983984,0.9949949949949949,0.27727727727727725,0.14914914914914915,0.2982982982982983,3.929
0.005005005005005004,0.5690690690690691,0.9064064064064064,0.9104104104104105,0.13413413413413414,0.20370370370370372,0.18518518518518517,0.3008008008008008,0.42742742742742745,0.26226226226226224,0.992992992992993,1.0,0.2782782782782783,0.7882882882882882,0.965965965965966,0.6251251251251251,0.09809809809809811,0.985985985985986,0.7752752752752753,0.04904904904904905,0.36186186186186187,4.053
0.006006006006006006,0.6576576576576576,0.25825825825825827,0.513013013013013,0.4244244244244244,0.3913913913913914,0.011011011011011011,0.5645645645645645,0.91991991991992,0.8163163163163163,0.9879879879879879,1.0,0.32232232232232233,0.8013013013013013,0.08808808808808809,0.5205205205205206,0.7632632632632632,0.9879879879879879,0.8103103103103103,0.44394394394394393,0.5235235235235236,4.198
0.007007007007007007,0.8108108108108109,0.011011011011011011,0.993993993993994,0.2272272272272272,0.06506506506506507,0.07857857857857858,0.13513513513513514,0.978978978978979,0.8608608608608609,0.997997997997998,1.0,0.8513513513513513,0.9129129129129129,0.16816816816816815,0.11711711711711711,0.02002002002002002,0.992992992992993,0.45845845845845845,0.26876876876876876,0.1871871871871872,3.624
0.008008008008008008,0.9529529529529529,0.13913913913913914,0.992992992992993,0.007007007007007007,0.07607607607607608,0.002002002002002002,0.05555555555555555,0.9719719719719719,0.45245245245245247,1.0,1.0,0.24974974974974976,0.9464464464464464,0.7667667667667668,0.07857857857857858,0.1891891891891892,1.0,0.8598598598598599,0.044044044044044044,0.06256256256256257,3.657
0.009009009009009009,0.8918918918918919,0.34784784784784784,0.6266266266266267,0.04054054054054054,0.3943943943943944,0.1136136136136136,0.36936936936936937,0.8268268268268268,0.15865865865865866,0.990990990990991,1.0,0.6786786786786787,0.7487487487487487,0.37287287287287285,0.025025025025025023,0.9409409409409409,0.993993993993994,0.6886886886886887,0.043043043043043044,0.010010010010010006,4.259
0.010010010010010008,0.9084084084084083,0.47947947947947944,0.8663663663663663,0.22022022022022023,0.04904904904904905,0.5110110110110111,0.23723723723723725,0.8168168168168168,0.8438438438438438,0.98998998998999,1.0,0.30180180180180183,0.94994994994995,0.8198198198198199,0.24624624624624628,0.004004004004004004,0.997997997997998,0.45845845845845845,0.3918918918918919,0.14814814814814814,3.804
0.011011011011011011,0.5425425425425425,0.7977977977977978,0.23423423423423423,0.1871871871871872,0.1316316316316316,0.006006006006006006,0.043043043043043044,0.9269269269269269,0.627127127127127,0.9949949949949949,1.0,0.06606606606606606,0.8618618618618619,0.6821821821821822,0.47947947947947944,0.6591591591591592,0.991991991991992,0.8993993993993994,0.13113113113113112,0.17967967967967968,3.861
0.012012012012012012,0.8373373373373374,0.2832832832832833,0.994994994994995,0.36986986986986986,0.05205205205205205,0.001001001001001001,0.01901901901901902,0.7122122122122122,0.8883883883883883,0.991991991991992,1.0,0.9019019019019019,0.9669669669669669,0.6376376376376376,0.32832832832832837,0.4044044044044044,0.990990990990991,0.7617617617617618,0.10560560560560561,0.16316316316316315,3.701
0.013013013013013013,0.8288288288288288,0.36786786786786785,0.8388388388388388,0.24774774774774777,0.03003003003003003,0.2132132132132132,0.18618618618618618,0.7942942942942943,0.8543543543543544,0.985985985985986,1.0,0.46196196196196193,0.93993993993994,0.39289289289289286,0.4994994994994995,0.503003003003003,0.98998998998999,0.5325325325325325,0.493993993993994,0.45395395395395394,3.868
0.014014014014014014,0.96996996996997,0.4389389389389389,1.0,0.03403403403403403,0.002002002002002002,0.013013013013013013,0.0065065065065065065,0.960960960960961,0.9679679679679679,0.998998998998999,1.0,0.13713713713713713,0.997997997997998,0.994994994994995,0.018018018018018018,0.8298298298298299,0.995995995995996,0.6381381381381381,0.6281281281281281,0.007007007007007007,2.98
0.015015015015015015,0.4519519519519519,0.6666666666666667,0.32432432432432434,0.05755755755755755,0.5010010010010011,0.9129129129129129,0.24724724724724725,0.5155155155155156,0.6856856856856857,0.12412412412412413,0.0,0.6241241241241242,0.5335335335335335,0.7252252252252251,0.3988988988988989,0.6751751751751751,0.6541541541541541,0.5805805805805806,0.6551551551551551,0.25125125125125125,4.687
