0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,target
0.6206206206206206,0.7657657657657657,0.4164164164164164,0.2122122122122122,0.17317317317317318,0.5265265265265265,0.24224224224224225,0.38238238238238237,0.8008008008008007,0.5865865865865866,0.24824824824824826,0.5395395395395395,0.7977977977977974,0.5785785785785785,0.32732732732732733,0.11311311311311312,0.992992992992993,1
0.6266266266266266,0.5685685685685685,0.3923923923923924,0.011011011011011011,0.03403403403403403,0.47347347347347346,0.6206206206206206,0.34734734734734735,0.5825825825825826,0.8238238238238238,0.07307307307307308,0.11411411411411411,0.9219219219219219,0.5285285285285285,0.48148148148148145,0.991991991991992,0.986986986986987,1
0.996996996996997,0.963963963963964,0.3133133133133133,0.15515515515515516,0.42842842842842843,0.02102102102102102,0.01001001001001001,0.0,0.27427427427427425,0.5285285285285285,0.001001001001001001,0.3203203203203203,0.8088088088088088,0.5455455455455456,0.8088088088088088,0.5285285285285285,0.23223223223223227,1
0.33233233233233234,0.22422422422422422,0.1751751751751751,0.5495495495495496,0.44844844844844844,0.26426426426426425,0.988988988988989,0.26426426426426425,0.40540540540540543,0.028028028028028028,0.7557557557557557,0.7747747747747747,0.11711711711711711,0.3483483483483483,0.970970970970971,0.8668668668668669,0.8678678678678678,1
0.01901901901901902,0.2962962962962963,0.2112112112112112,0.11411411411411411,0.8808808808808809,0.3053053053053053,0.3403403403403402,0.2042042042042042,0.0890890890890891,0.03803803803803804,0.3663663663663664,0.8868868868868869,0.5935935935935935,0.3263263263263263,0.5705705705705706,0.8798798798798799,0.19019019019019015,0
0.8868868868868869,0.29429429429429427,0.2172172172172172,0.21621621621621623,0.4894894894894895,0.20020020020020018,0.24724724724724725,0.3863863863863864,0.008008008008008008,0.7407407407407407,0.22622622622622623,0.8488488488488488,0.25525525525525516,0.325325325325325,0.7097097097097097,0.001001001001001001,0.022022022022022022,0
0.9039039039039038,0.3033033033033033,0.9059059059059059,0.3083083083083083,0.7947947947947948,0.8088088088088088,0.6116116116116116,0.7717717717717718,0.38538538538538536,0.7297297297297297,0.4184184184184184,0.08308308308308308,0.5785785785785785,0.6906906906906906,0.5075075075075075,0.5805805805805806,0.6206206206206206,1
0.1881881881881882,0.7547547547547547,0.4824824824824825,0.19519519519519518,0.98998998998999,0.5645645645645646,0.4874874874874875,0.35435435435435436,0.2112112112112112,0.9279279279279266,0.29429429429429427,0.27127127127127126,0.19519519519519518,0.4214214214214214,0.18118118118118118,0.3663663663663664,0.3983983983983984,1
0.5235235235235235,0.6246246246246246,0.5255255255255256,0.6166166166166166,0.8368368368368369,0.8558558558558559,0.15815815815815815,0.8838838838838838,0.2182182182182182,0.8278278278278269,0.3813813813813814,0.45345345345345345,0.2782782782782783,0.9089089089089089,0.07107107107107107,0.6486486486486487,0.4844844844844845,1
0.35235235235235235,0.7247247247247247,0.08808808808808809,0.2682682682682683,0.015015015015015015,0.9829829829829829,0.003003003003003003,0.35135135135135137,0.985985985985986,0.973973973973974,0.04904904904904905,0.04804804804804805,0.44344344344344344,0.41041041041041043,0.006006006006006006,0.40040040040040037,0.997997997997998,1
0.8618618618618619,0.34634634634634637,0.4774774774774774,0.7067067067067068,0.13713713713713713,0.3763763763763764,0.8138138138138138,0.4994994994994995,0.6136136136136137,0.0960960960960961,0.4294294294294294,0.1061061061061061,0.6896896896896897,0.3933933933933934,0.7687687687687688,0.057057057057057055,0.9429429429429429,1
0.011011011011011011,0.06106106106106106,0.6946946946946947,0.5815815815815816,0.8418418418418419,0.7277277277277278,0.5345345345345345,0.5795795795795796,0.6636636636636637,0.24824824824824826,0.9189189189189189,0.7807807807807807,0.3883883883883884,0.2982982982982983,0.5395395395395395,0.22422422422422422,0.035035035035035036,1
0.7637637637637638,0.3983983983983984,0.6126126126126126,0.46046046046046046,0.5455455455455456,0.9009009009009009,0.6686686686686687,0.6226226226226226,0.1881881881881882,0.3883883883883884,0.4444444444444444,0.5275275275275275,0.18018018018018017,0.6986986986986987,0.4804804804804805,0.23823823823823823,0.6486486486486487,1
0.5085085085085085,0.12012012012012012,0.06606606606606606,0.46446446446446443,0.48248248248248266,0.40540540540540543,0.948948948948949,0.9729729729729804,0.8888888888888888,0.28128128128128127,0.7307307307307306,0.27427427427427425,0.3203203203203202,0.1021021021021021,0.7587587587587588,0.9059059059059059,0.44144144144144143,1
