0,1,2,3,4,5,6,7,8,9,10,11,12,target
-0.9605416218980196,0.20664935289825706,-0.4183164181429959,-0.177126489712381,-1.34465226940577,0.58849959253475,0.8118626283093741,0.42955936279550616,0.5534345504516958,-0.11353509796970383,-0.07857353218953822,0.6279404865657968,-0.19568809120142833,1
0.07085505052235638,0.37534131960975053,-0.8759389824844384,0.6467405738644332,-0.40725793740919647,0.42854917060402187,0.48399422851836954,-0.05272240598644885,-0.8199174914460273,-0.328689459036504,0.2682577775445473,0.20063372594209194,1.0140591203105849,0
-0.859926326085101,0.9436174378173425,0.10831172915836085,0.6291613855614514,-0.7659428859771753,0.0885376290425063,1.5184692189056566,0.046167840568753823,-0.14819363003437422,-0.09561231672744394,1.3040019063372985,1.176061010504176,-0.6119055334040737,1
0.9880368161477748,-0.5397705413620781,-0.34289808181140013,-0.49860850354136643,1.0293851724460954,0.4107315567419895,0.1736682264891677,0.19160695500805766,0.17020436768529718,-0.13171384682057108,0.5810508943089192,0.9258476878086708,-0.7249202097688777,1
0.0007688872849833861,0.9596141765715899,-0.10307199625036537,-0.24234757147552516,-0.6908883085249761,0.14781382600953083,-0.3087481712559894,-1.2301844532224893,0.670470621874257,0.8832354044213243,0.43495606601245473,-0.116250009962937,0.9839622813867275,1
0.22498811544813585,0.21801442057095424,-0.39054369636034514,-0.47126443558004055,0.24820602021241298,-0.4085897469455589,0.16659117056857464,-0.16299345379764363,0.37892689944557,1.18209113425321,-0.5793940721314248,-0.6924461323180445,0.6964906866602086,1
-0.23655857523242707,-0.18940032296638168,0.22099415144627746,0.45513745308541015,-0.38473498855046706,0.8277912869124361,0.4587813288281868,-0.6592264369705335,0.17150845085641261,0.661304072848917,-0.34364141912245794,-0.44721065873674654,0.00842761093370979,1
-0.7520230811314669,0.3423903093215512,-0.4389633470829264,0.5395732012322451,0.2581981947719,-0.56247923903869,0.8552291599948596,-0.9467360466995172,0.37978639635569733,0.47169822996854793,-0.8390672670564233,-0.9537039853586318,-0.17792064237144684,1
-1.560119913087384,0.7288732651021507,-0.8472402332494562,0.3699217656730728,-1.781202989210034,0.15306988367663427,1.708576226505945,1.0857553148115442,0.8591253087212992,0.019936618555061077,-0.5779202929685124,0.997765533821527,-0.06536249840273921,1
0.7634127970849496,-0.051685809903037415,0.7417344096282915,-0.8734453038865228,-0.33383770555724274,-0.010796005291670447,-0.23157884798412204,-0.590808077268587,0.7185195406093353,0.682675030869936,0.5064053762134372,0.027408159050340806,-0.5001132159216941,1
